CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Balance_to_Salary_Ratio,Credit_to_Salary_Ratio,Age_to_Tenure_Ratio,Products_per_Tenure,IsHighValueCustomer,IsLongTermCustomer,HasMultipleProducts,IsYoungInactive,IsOldInactive,CustomerSegment,SegmentName,ChurnProbability,RiskLevel,RiskLevelNumeric
691,31,5,40915.55,1,1,0,126213.84,1,False,False,False,0.3241738451674938,0.005474792029209878,5.166666666666667,0.16666666666666666,0,0,0,0,0,2,High-Value Clients,0.7060314949595567,High Risk,2
485,21,5,113157.22,1,1,1,54141.5,0,False,True,False,2.089988825783811,0.00895784272983331,3.5,0.16666666666666666,0,0,0,0,0,0,Young Professionals,0.011288787523417172,Low Risk,0
635,29,8,138296.94,2,1,0,141075.51,0,False,True,False,0.9802974286789486,0.004501103691890308,3.2222222222222223,0.2222222222222222,1,1,1,1,0,2,High-Value Clients,0.14433610341076464,Low Risk,0
650,37,5,106967.18,1,0,0,24495.03,0,False,False,True,4.366714932991183,0.02653491198369695,6.166666666666667,0.16666666666666666,0,0,0,0,0,2,High-Value Clients,0.07771110246851182,Low Risk,0
735,44,9,120681.63,1,1,0,74836.34,0,False,False,True,1.6125857760310562,0.009821300436386435,4.4,0.1,0,1,0,0,0,2,High-Value Clients,0.1984407368484123,Low Risk,0
416,32,0,0.0,2,0,1,878.87,0,False,False,True,0.0,0.4727971177560321,32.0,2.0,0,0,1,0,0,1,Established Savers,0.012976482394791012,Low Risk,0
754,32,7,0.0,2,1,0,89520.75,0,False,True,False,0.0,0.008422534188618967,4.0,0.25,0,1,1,0,0,1,Established Savers,0.010019170028857253,Low Risk,0
535,48,9,0.0,1,1,0,149892.79,1,False,False,False,0.0,0.0035691938938898,4.8,0.1,0,1,0,0,0,2,High-Value Clients,0.9481600483401748,Very High Risk,3
716,42,8,0.0,2,1,0,180800.42,0,False,True,True,0.0,0.003960145888234727,4.666666666666667,0.2222222222222222,0,1,1,0,0,1,Established Savers,0.08061061839710199,Low Risk,0
539,37,2,127609.59,1,1,0,98646.22,0,False,False,True,1.293595399850092,0.00546391474589958,12.333333333333334,0.3333333333333333,0,0,0,0,0,2,High-Value Clients,0.02913556243430261,Low Risk,0
614,43,6,0.0,2,1,1,109041.53,0,False,False,False,0.0,0.005630830465874187,6.142857142857143,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.04688113110157236,Low Risk,0
706,57,7,0.0,1,1,0,17941.16,1,False,True,True,0.0,0.039348662591349094,7.125,0.125,0,1,0,0,0,3,At-Risk Seniors,0.9810001125225849,Very High Risk,3
758,33,7,0.0,2,0,0,82996.47,0,False,False,False,0.0,0.009132808506090608,4.125,0.25,0,1,1,0,0,1,Established Savers,0.012588275841957009,Low Risk,0
586,28,2,0.0,2,1,1,92067.35,0,False,True,False,0.0,0.006364836558926059,9.333333333333334,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.0939261689381322,Low Risk,0
646,73,6,97259.25,1,0,1,104719.66,0,False,False,False,0.9287493986382438,0.006168792289888165,10.428571428571429,0.14285714285714285,1,1,0,0,0,3,At-Risk Seniors,0.008283277098440489,Low Risk,0
631,33,4,123246.7,1,0,0,112687.57,0,True,False,False,1.0936929983227224,0.005599503126182185,6.6,0.2,1,0,0,0,0,2,High-Value Clients,0.546750164801772,High Risk,2
717,22,6,101060.25,1,0,1,84699.56,0,False,True,False,1.1931473652594504,0.008465115224739955,3.142857142857143,0.14285714285714285,0,1,0,0,0,0,Young Professionals,0.011370209978815079,Low Risk,0
684,30,2,0.0,2,1,0,83473.82,0,False,False,True,0.0,0.008194087750054447,10.0,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.031162839825650844,Low Risk,0
800,49,7,108007.36,1,0,0,47125.11,0,False,False,False,2.291879384909979,0.016975727468276077,6.125,0.125,0,1,0,0,0,2,High-Value Clients,0.11613453614663964,Low Risk,0
721,36,2,0.0,2,1,1,106977.8,0,False,True,False,0.0,0.0067396530901449635,12.0,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.030628577313905718,Low Risk,0
683,29,0,133702.89,1,1,0,55582.54,1,False,True,True,2.4054403515860994,0.012287810384153294,29.0,1.0,0,0,0,1,0,2,High-Value Clients,0.7509815609495581,Very High Risk,3
660,31,9,125189.75,2,1,1,139874.43,0,True,False,True,0.8950088661032177,0.004718484154079098,3.1,0.2,1,1,1,0,0,0,Young Professionals,0.01767212391326417,Low Risk,0
704,24,7,113034.22,1,1,0,162503.48,1,True,False,False,0.6955760235040904,0.004332188257209893,3.0,0.125,1,1,0,1,0,2,High-Value Clients,0.08846842340110658,Low Risk,0
615,41,9,109013.23,1,1,0,196499.96,0,False,True,False,0.5547719970426608,0.003129755701956876,4.1,0.1,1,1,0,0,0,2,High-Value Clients,0.07599723771450574,Low Risk,0
667,39,2,0.0,2,1,0,40721.24,1,False,True,False,0.0,0.016379256150938652,13.0,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.659503427170474,High Risk,2
682,24,9,57929.81,2,0,0,53134.3,0,True,False,True,1.0902321055870579,0.012835158548083854,2.4,0.2,0,1,1,1,0,1,Established Savers,0.012592430357002313,Low Risk,0
484,29,4,130114.39,1,1,0,164017.89,0,False,False,False,0.7932890534742675,0.002950879621243626,5.8,0.2,1,0,0,1,0,2,High-Value Clients,0.31983297381263276,Medium Risk,1
628,27,5,95826.49,2,1,0,155996.96,0,True,False,True,0.6142804046924717,0.0040256936693274705,4.5,0.3333333333333333,0,0,1,1,0,2,High-Value Clients,0.036033792637712614,Low Risk,0
480,44,10,129608.57,1,1,0,5472.7,1,True,False,True,23.6784204468641,0.0876920547344575,4.0,0.09090909090909091,0,1,0,0,0,2,High-Value Clients,0.9711855013855026,Very High Risk,3
578,30,4,169462.09,1,1,0,112187.11,0,False,False,True,1.5105173801394818,0.005152061123054841,6.0,0.2,1,0,0,0,0,2,High-Value Clients,0.06421930753666723,Low Risk,0
512,40,5,0.0,2,1,1,146457.83,0,False,False,True,0.0,0.0034958629670877477,6.666666666666667,0.3333333333333333,0,0,1,0,0,1,Established Savers,0.007988393470780756,Low Risk,0
484,35,7,133868.21,1,1,1,27286.1,0,False,True,False,4.905915615803805,0.01773731909950123,4.375,0.125,0,1,0,0,0,0,Young Professionals,0.019566724758856447,Low Risk,0
510,30,0,0.0,2,1,1,130553.47,0,False,False,False,0.0,0.00390641546015238,30.0,2.0,0,0,1,0,0,1,Established Savers,0.006633259384996761,Low Risk,0
606,36,5,190479.48,2,0,0,179351.89,0,True,False,True,1.0620374168489841,0.0033788136895926235,6.0,0.3333333333333333,1,0,1,0,0,2,High-Value Clients,0.06615362831732362,Low Risk,0
597,40,8,101993.12,1,0,1,94774.12,0,False,True,False,1.0761592282869175,0.006299121541602902,4.444444444444445,0.1111111111111111,0,1,0,0,0,0,Young Professionals,0.019178388460950258,Low Risk,0
754,55,3,161608.81,1,1,0,8080.85,1,True,False,False,19.99651193724209,0.09329547071524465,13.75,0.25,0,0,0,0,0,2,High-Value Clients,0.9827578168299016,Very High Risk,3
850,45,2,122311.21,1,1,1,19482.5,0,False,True,False,6.277681628044243,0.04362665845458978,15.0,0.3333333333333333,0,0,0,0,0,0,Young Professionals,0.027985789627536256,Low Risk,0
510,65,2,0.0,2,1,1,48071.61,0,False,False,True,0.0,0.01060895175027942,21.666666666666668,0.6666666666666666,0,0,1,0,0,3,At-Risk Seniors,0.013565143648036468,Low Risk,0
778,45,1,162150.42,2,1,0,174531.27,0,True,False,False,0.929056958922267,0.004457628380127068,22.5,1.0,1,0,1,0,0,2,High-Value Clients,0.10025100696854161,Low Risk,0
636,42,2,0.0,2,1,1,55470.78,0,False,False,True,0.0,0.011465289197498259,14.0,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.025845895686276484,Low Risk,0
804,50,4,0.0,1,1,1,8546.87,1,False,False,False,0.0,0.09405851984178513,10.0,0.2,0,0,0,0,0,3,At-Risk Seniors,0.8980822926757045,Very High Risk,3
514,32,8,0.0,2,1,0,95857.18,0,False,False,True,0.0,0.005362088034636168,3.5555555555555554,0.2222222222222222,0,1,1,0,0,1,Established Savers,0.014129821852332546,Low Risk,0
730,39,1,99010.67,1,1,0,194945.8,0,False,False,False,0.5078855872473926,0.0037446113503786676,19.5,0.5,1,0,0,0,0,2,High-Value Clients,0.11460388131904199,Low Risk,0
525,37,0,0.0,1,0,1,131521.72,0,False,True,False,0.0,0.003991705767642275,37.0,1.0,0,0,0,0,0,0,Young Professionals,0.17458788258352972,Low Risk,0
616,30,5,0.0,2,0,1,196108.51,0,False,True,True,0.0,0.0031411021321709484,5.0,0.3333333333333333,0,0,1,0,0,1,Established Savers,0.005942208658612462,Low Risk,0
687,34,7,111388.18,2,1,0,148564.76,0,True,False,False,0.7497567407187227,0.004624214893122076,4.25,0.25,1,1,1,0,0,2,High-Value Clients,0.13468158975728606,Low Risk,0
715,41,8,56214.85,2,0,0,92982.61,1,False,False,False,0.6045672995488129,0.007689527218829211,4.555555555555555,0.2222222222222222,0,1,1,0,0,1,Established Savers,0.8443307310002885,Very High Risk,3
512,36,3,84327.77,2,1,0,17675.36,0,False,False,False,4.770652442018606,0.028965239449750966,9.0,0.5,0,0,1,0,0,2,High-Value Clients,0.017591882975323554,Low Risk,0
479,40,1,0.0,2,0,0,114996.43,0,False,False,True,0.0,0.0041653104769384846,20.0,1.0,0,0,1,0,0,1,Established Savers,0.009268972169402066,Low Risk,0
601,32,8,93012.89,1,1,0,86957.42,0,False,False,True,1.0696248850887586,0.006911349125248596,3.5555555555555554,0.1111111111111111,0,1,0,0,0,2,High-Value Clients,0.041924006011839515,Low Risk,0
580,29,9,61710.44,2,1,0,128077.8,0,False,True,True,0.48181619440531925,0.004528462165479376,2.9,0.2,0,1,1,1,0,1,Established Savers,0.013338631829073983,Low Risk,0
807,35,3,174790.15,1,1,1,600.36,0,False,False,True,290.65809165890647,1.341958228016496,8.75,0.25,0,0,0,0,0,0,Young Professionals,0.012710238039610584,Low Risk,0
616,32,6,0.0,2,1,1,43001.46,0,False,True,False,0.0,0.014324761885715376,4.571428571428571,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.012758871263813044,Low Risk,0
721,37,3,107720.64,1,1,1,158591.12,0,True,False,True,0.6792307209210647,0.004546253622185012,9.25,0.25,1,0,0,0,0,0,Young Professionals,0.11321180689259934,Low Risk,0
501,57,10,0.0,2,1,1,47847.19,0,False,False,True,0.0,0.01047061550290617,5.181818181818182,0.18181818181818182,0,1,1,0,0,3,At-Risk Seniors,0.020871405969412796,Low Risk,0
521,35,6,96423.84,1,1,0,10488.44,0,False,False,True,9.192467853383974,0.049669000442349634,5.0,0.14285714285714285,0,1,0,0,0,2,High-Value Clients,0.033245149370465604,Low Risk,0
850,30,2,141040.01,1,1,1,5978.2,0,False,True,True,23.588441597538136,0.14215948621889216,10.0,0.3333333333333333,0,0,0,0,0,0,Young Professionals,0.004626386946452696,Low Risk,0
759,42,4,105420.18,1,0,1,121409.06,0,False,False,True,0.8682985577966109,0.0062515412643729855,8.4,0.2,1,0,0,0,0,0,Young Professionals,0.10316255704583689,Low Risk,0
516,50,5,0.0,1,0,1,146145.93,1,False,True,True,0.0,0.0035306933919172986,8.333333333333334,0.16666666666666666,0,0,0,0,0,3,At-Risk Seniors,0.8544630088212614,Very High Risk,3
711,38,2,129022.06,2,1,1,14374.86,1,False,False,False,8.974910718384848,0.04945791069195164,12.666666666666666,0.6666666666666666,0,0,1,0,0,0,Young Professionals,0.686512112391624,High Risk,2
512,33,3,176666.62,1,1,0,94670.77,0,False,True,True,1.8660960917916714,0.0054081591587439425,8.25,0.25,0,0,0,0,0,2,High-Value Clients,0.3346425036653626,Medium Risk,1
550,37,3,0.0,1,1,1,179670.31,0,False,False,True,0.0,0.0030611453770777314,9.25,0.25,0,0,0,0,0,0,Young Professionals,0.18564580128140434,Low Risk,0
608,41,3,89763.84,1,0,0,199304.74,1,False,True,False,0.45038261316507994,0.003050589511370822,10.25,0.25,0,0,0,0,0,2,High-Value Clients,0.8338478074652664,Very High Risk,3
618,34,5,134954.53,1,1,1,151954.39,0,False,False,True,0.8881194013585171,0.004066983079705168,5.666666666666667,0.16666666666666666,1,0,0,0,0,0,Young Professionals,0.019038538123325385,Low Risk,0
643,45,5,0.0,1,1,0,142513.5,1,False,False,True,0.0,0.004511821604117476,7.5,0.16666666666666666,0,0,0,0,0,2,High-Value Clients,0.7104869972242362,High Risk,2
671,45,2,106376.85,1,0,1,158264.62,0,False,False,True,0.6721412395187282,0.004239707903712759,15.0,0.3333333333333333,1,0,0,0,0,0,Young Professionals,0.12125976566698654,Low Risk,0
689,33,2,161814.64,2,1,0,169381.9,0,True,False,True,0.9553186301568813,0.004067706952708922,11.0,0.6666666666666666,1,0,1,0,0,2,High-Value Clients,0.012925774824062488,Low Risk,0
603,31,8,0.0,2,1,1,169915.02,0,False,False,True,0.0,0.0035488119366261055,3.4444444444444446,0.2222222222222222,0,1,1,0,0,1,Established Savers,0.00949709132054819,Low Risk,0
620,41,9,0.0,2,0,0,88852.47,0,False,False,False,0.0,0.0069777803838161866,4.1,0.2,0,1,1,0,0,1,Established Savers,0.046719752180909915,Low Risk,0
676,34,1,63095.01,1,1,1,40645.81,0,False,False,False,1.5522745819413628,0.016631071417412584,17.0,0.5,0,0,0,0,0,0,Young Professionals,0.013016010047953136,Low Risk,0
572,26,4,118287.01,2,0,0,60427.3,0,True,False,True,1.9574770430410915,0.009465763557803214,5.2,0.4,0,0,1,1,0,2,High-Value Clients,0.1044609160550137,Low Risk,0
668,47,7,106854.21,1,0,1,157959.02,1,True,False,True,0.676463639343677,0.004228918178156726,5.875,0.125,1,1,0,0,0,0,Young Professionals,0.7181305731314447,High Risk,2
695,46,7,49512.55,1,1,0,133007.34,0,False,False,True,0.3722514693439524,0.005225236252102688,5.75,0.125,0,1,0,0,0,2,High-Value Clients,0.38120196998679856,Medium Risk,1
730,33,9,0.0,2,0,0,176576.62,0,False,True,False,0.0,0.00413415924396308,3.3,0.2,0,1,1,0,0,1,Established Savers,0.011356919284645212,Low Risk,0
807,43,1,105799.32,2,1,0,34888.04,1,False,False,True,3.032451451802629,0.023130473065466978,21.5,1.0,0,0,1,0,0,2,High-Value Clients,0.019867687680037775,Low Risk,0
592,54,8,0.0,1,1,1,28737.71,1,False,False,True,0.0,0.020599393640145992,6.0,0.1111111111111111,0,1,0,0,0,3,At-Risk Seniors,0.4915929472660375,Medium Risk,1
726,31,9,114722.05,2,1,1,98178.57,0,False,False,False,1.1684920803788406,0.007394613767405988,3.1,0.2,0,1,1,0,0,0,Young Professionals,0.0195167374001818,Low Risk,0
514,30,7,0.0,1,0,1,125010.24,0,False,True,True,0.0,0.004111630282205024,3.75,0.125,0,1,0,0,0,0,Young Professionals,0.04480166791891765,Low Risk,0
567,42,2,0.0,2,1,1,167984.61,0,False,False,True,0.0,0.0033752891095850416,14.0,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.010358824381103833,Low Risk,0
850,33,10,0.0,1,1,0,4861.72,1,False,False,True,0.0,0.17479928928665436,3.0,0.09090909090909091,0,1,0,0,0,2,High-Value Clients,0.015900823908242375,Low Risk,0
671,45,6,99564.22,1,1,1,108872.45,1,True,False,True,0.9144949480337033,0.006163118740151984,6.428571428571429,0.14285714285714285,1,1,0,0,0,0,Young Professionals,0.7370978806935512,High Risk,2
670,37,4,170557.91,2,1,0,198252.88,0,False,False,True,0.8603004894532202,0.0033795051072897033,7.4,0.4,1,0,1,0,0,2,High-Value Clients,0.03307286170203543,Low Risk,0
694,30,9,0.0,2,1,1,26960.31,0,False,False,False,0.0,0.025740589014406196,3.0,0.2,0,1,1,0,0,1,Established Savers,0.0064565520457087085,Low Risk,0
547,39,6,74596.15,3,1,1,85746.52,1,True,False,False,0.8699511076238705,0.0063791932408074304,5.571428571428571,0.42857142857142855,0,1,1,0,0,1,Established Savers,0.9965336588592075,Very High Risk,3
751,50,2,96888.39,1,1,0,77206.25,1,True,False,True,1.2549131072535287,0.00972706578721558,16.666666666666668,0.3333333333333333,0,0,0,0,0,2,High-Value Clients,0.9107012289243694,Very High Risk,3
594,29,3,130830.22,1,1,0,61048.53,0,True,False,False,2.1430176448532854,0.009729804635678603,7.25,0.25,0,0,0,1,0,2,High-Value Clients,0.2111174922695537,Low Risk,0
673,72,1,0.0,2,0,1,111981.19,0,False,False,True,0.0,0.006009884250343738,36.0,1.0,0,0,1,0,0,3,At-Risk Seniors,0.004807973451870615,Low Risk,0
610,40,0,0.0,2,1,0,62232.6,0,False,False,True,0.0,0.009801779103249692,40.0,2.0,0,0,1,0,0,1,Established Savers,0.010347770361930532,Low Risk,0
512,37,1,0.0,2,0,1,156105.03,0,False,False,False,0.0,0.0032798220542793895,18.5,1.0,0,0,1,0,0,1,Established Savers,0.008399905265839355,Low Risk,0
767,20,3,119714.25,2,0,1,150135.38,0,True,False,True,0.7973700311676624,0.005108688513736644,5.0,0.5,1,0,1,0,0,0,Young Professionals,0.03157788428151093,Low Risk,0
585,67,5,113978.97,2,0,1,93146.11,0,False,False,False,1.2236447271418298,0.006280388087188105,11.166666666666666,0.3333333333333333,0,0,1,0,0,3,At-Risk Seniors,0.035186990826890696,Low Risk,0
763,42,6,100160.75,1,1,0,33462.94,1,True,False,True,2.9930949553459634,0.02280066244441031,6.0,0.14285714285714285,0,1,0,0,0,2,High-Value Clients,0.9585630290895675,Very High Risk,3
712,29,2,0.0,1,1,1,144375.0,0,False,False,False,0.0,0.0049315675735579325,9.666666666666666,0.3333333333333333,0,0,0,0,0,0,Young Professionals,0.09489646156973319,Low Risk,0
539,43,3,116220.5,3,1,0,55803.96,1,True,False,False,2.082619537761518,0.009658639662137558,10.75,0.75,0,0,1,0,0,1,Established Savers,0.997852862864376,Very High Risk,3
668,46,2,0.0,3,1,0,89048.46,1,False,False,False,0.0,0.007501449194638575,15.333333333333334,1.0,0,0,1,0,0,1,Established Savers,0.9581823083434761,Very High Risk,3
703,28,2,81173.83,2,0,1,162812.16,0,False,False,True,0.49857044725377236,0.004317832784524298,9.333333333333334,0.6666666666666666,0,0,1,0,0,0,Young Professionals,0.01389017595428232,Low Risk,0
662,38,4,0.0,2,1,0,136259.65,0,False,True,True,0.0,0.004858335843840464,7.6,0.4,0,0,1,0,0,1,Established Savers,0.024647464487758827,Low Risk,0
725,39,5,116803.8,1,1,0,124052.97,0,True,False,False,0.9415563242353309,0.005844230539337032,6.5,0.16666666666666666,1,0,0,0,0,2,High-Value Clients,0.4021404632938022,Medium Risk,1
703,37,8,105961.68,2,0,1,74158.8,0,False,False,True,1.4288290960870982,0.009479529340694015,4.111111111111111,0.2222222222222222,0,1,1,0,0,0,Young Professionals,0.015008814258349844,Low Risk,0
659,67,6,117411.6,1,1,1,45071.09,1,True,False,True,2.604973499121075,0.014621021567892682,9.571428571428571,0.14285714285714285,0,1,0,0,0,3,At-Risk Seniors,0.08613419194415566,Low Risk,0
523,34,7,0.0,2,1,0,62030.06,0,False,True,True,0.0,0.008431260081642971,4.25,0.25,0,1,1,0,0,1,Established Savers,0.012344975861692406,Low Risk,0
635,40,10,123497.58,1,1,0,131953.23,1,False,False,False,0.9359122477543917,0.004812274680394861,3.6363636363636362,0.09090909090909091,1,1,0,0,0,2,High-Value Clients,0.7988807885067151,Very High Risk,3
772,26,7,152400.51,2,1,0,79414.0,0,True,False,True,1.9190393502486938,0.009721085437259963,3.25,0.25,0,1,1,1,0,2,High-Value Clients,0.01955583895782224,Low Risk,0
545,26,1,0.0,2,1,1,199638.56,0,False,False,False,0.0,0.0027299198615745295,13.0,1.0,0,0,1,0,0,1,Established Savers,0.00354095987538988,Low Risk,0
634,24,8,103097.85,1,1,1,157577.29,0,True,False,True,0.6542643025254303,0.0040233968778313305,2.6666666666666665,0.1111111111111111,1,1,0,0,0,0,Young Professionals,0.00884964560245526,Low Risk,0
739,54,8,126418.14,1,1,0,134420.75,1,True,False,True,0.9404589659039553,0.005497622222594186,6.0,0.1111111111111111,1,1,0,0,0,2,High-Value Clients,0.9506873991864581,Very High Risk,3
771,36,5,77846.9,1,0,0,99805.99,0,True,False,False,0.7799744286447271,0.007724909848498587,6.0,0.16666666666666666,0,0,0,0,0,2,High-Value Clients,0.1563221975333645,Low Risk,0
587,34,1,0.0,2,1,1,97932.68,0,False,True,False,0.0,0.005993852166078105,17.0,1.0,0,0,1,0,0,1,Established Savers,0.009791529374158663,Low Risk,0
681,79,0,0.0,2,0,1,170968.99,0,False,False,False,0.0,0.003983155172436988,79.0,2.0,0,0,1,0,0,3,At-Risk Seniors,0.003850430960581808,Low Risk,0
544,37,2,79731.91,1,1,1,57558.95,0,True,False,True,1.385197693882639,0.009451015853905363,12.333333333333334,0.3333333333333333,0,0,0,0,0,0,Young Professionals,0.03102085705380759,Low Risk,0
696,28,8,0.0,1,0,0,176713.47,0,False,True,True,0.0,0.003938556927454781,3.111111111111111,0.1111111111111111,0,1,0,1,0,2,High-Value Clients,0.04208398285661201,Low Risk,0
766,41,0,0.0,2,0,1,34283.23,0,False,True,True,0.0,0.022342633916526633,41.0,2.0,0,0,1,0,0,1,Established Savers,0.009314759336788292,Low Risk,0
727,34,10,0.0,2,1,1,198637.34,0,False,False,True,0.0,0.0036599178184835816,3.090909090909091,0.18181818181818182,0,1,1,0,0,1,Established Savers,0.003781117845387817,Low Risk,0
671,34,6,37266.67,2,0,0,156917.12,0,True,False,False,0.23749118329992738,0.004276115467098382,4.857142857142857,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.01645569274183466,Low Risk,0
693,30,6,127992.25,1,1,1,50457.2,0,False,False,False,2.5365996012541077,0.01373414033794309,4.285714285714286,0.14285714285714285,0,1,0,0,0,0,Young Professionals,0.05878242227496612,Low Risk,0
850,38,3,54901.01,1,1,1,140075.55,0,True,False,True,0.39193576655050405,0.006068110615231458,9.5,0.25,0,0,0,0,0,0,Young Professionals,0.00509662580874375,Low Risk,0
732,42,9,108748.08,2,1,1,65323.11,0,True,False,True,1.6647464466029465,0.011205663575056745,4.2,0.2,0,1,1,0,0,0,Young Professionals,0.11048370925753602,Low Risk,0
726,48,6,99906.19,1,1,0,64323.24,0,False,True,False,1.5531654940656898,0.011286569417687641,6.857142857142857,0.14285714285714285,0,1,0,0,0,2,High-Value Clients,0.37115797031122616,Medium Risk,1
557,32,6,184686.41,2,1,0,14956.44,0,False,False,False,12.347461196568396,0.03723899276881605,4.571428571428571,0.2857142857142857,0,1,1,0,0,2,High-Value Clients,0.050129484087627504,Low Risk,0
682,26,0,110654.02,1,0,1,111879.21,0,False,False,False,0.9890401528563452,0.006095805504834143,26.0,1.0,1,0,0,0,0,0,Young Professionals,0.0374278685654692,Low Risk,0
738,31,9,79019.8,1,1,1,18606.23,0,False,True,True,4.246725600747666,0.039662002350699166,3.1,0.1,0,1,0,0,0,0,Young Professionals,0.036800305902679416,Low Risk,0
